session_id,user_id,session_date,channel,device
62406,12463,2024-01-23,Google,mobile
62407,12464,2024-01-12,Google,mobile
62408,12464,2024-01-15,Google,mobile
62409,12464,2024-01-12,Google,mobile
62410,12464,2024-02-01,Facebook,mobile
62411,12465,2024-02-12,Google,mobile
62412,12465,2024-01-25,Google,mobile
62413,12465,2024-02-21,TikTok,desktop
62414,12465,2024-02-05,Facebook,desktop
62415,12466,2024-01-24,Google,mobile
62416,12466,2024-01-23,Facebook,mobile
62417,12466,2024-01-20,Facebook,mobile
62418,12466,2024-02-07,Facebook,mobile
62419,12466,2024-01-27,Facebook,mobile
62420,12466,2024-02-09,Facebook,mobile
62421,12467,2024-03-15,Facebook,desktop
62422,12467,2024-02-24,Google,mobile
62423,12467,2024-03-16,TikTok,desktop
62424,12467,2024-03-15,Google,desktop
62425,12468,2024-02-11,TikTok,mobile
62426,12468,2024-01-30,TikTok,desktop
62427,12468,2024-01-24,Google,mobile
62428,12468,2024-02-21,TikTok,mobile
62429,12469,2024-02-25,TikTok,mobile
62430,12469,2024-03-14,Google,desktop
62431,12469,2024-02-25,Facebook,desktop
62432,12469,2024-03-14,Facebook,mobile
62433,12469,2024-03-10,Google,mobile
62434,12469,2024-03-11,Facebook,mobile
62435,12469,2024-03-15,Google,desktop
62436,12469,2024-02-29,Facebook,desktop
62437,12470,2024-02-06,Google,mobile
62438,12470,2024-01-19,Facebook,desktop
62439,12470,2024-02-03,Google,desktop
62440,12471,2024-02-14,Facebook,desktop
62441,12471,2024-02-19,Facebook,desktop
62442,12471,2024-02-19,Google,desktop
62443,12471,2024-02-19,Facebook,mobile
62444,12471,2024-02-18,Google,desktop
62445,12471,2024-02-15,Facebook,mobile
62446,12471,2024-02-02,Facebook,desktop
62447,12471,2024-02-19,Facebook,mobile
62448,12471,2024-02-04,TikTok,mobile
62449,12471,2024-01-28,Facebook,mobile
62450,12472,2024-01-11,TikTok,desktop
62451,12472,2024-01-16,TikTok,desktop
62452,12472,2024-01-26,TikTok,mobile
62453,12472,2024-02-02,Facebook,mobile
62454,12472,2024-01-11,TikTok,desktop
62455,12472,2024-01-30,TikTok,mobile
62456,12472,2024-01-08,TikTok,desktop
62457,12473,2024-03-03,Facebook,desktop
62458,12473,2024-02-07,Facebook,desktop
62459,12473,2024-02-29,TikTok,mobile
62460,12473,2024-02-29,Google,desktop
62461,12473,2024-03-04,Facebook,mobile
62462,12474,2024-02-17,Google,mobile
62463,12474,2024-02-25,TikTok,desktop
62464,12474,2024-02-14,Facebook,desktop
62465,12474,2024-02-13,TikTok,desktop
62466,12474,2024-02-17,Facebook,mobile
62467,12474,2024-02-26,Google,mobile
62468,12475,2024-03-01,Facebook,mobile
62469,12475,2024-02-27,Facebook,desktop
62470,12475,2024-03-03,TikTok,mobile
62471,12475,2024-03-27,Google,mobile
62472,12475,2024-03-09,TikTok,mobile
62473,12476,2024-02-05,Facebook,mobile
62474,12476,2024-02-10,Facebook,desktop
62475,12476,2024-02-13,Facebook,desktop
62476,12476,2024-02-12,TikTok,desktop
62477,12477,2024-02-26,Google,desktop
62478,12477,2024-02-14,Facebook,mobile
62479,12477,2024-02-16,Facebook,mobile
62480,12477,2024-02-12,TikTok,mobile
62481,12477,2024-02-08,Google,desktop
62482,12478,2024-02-28,Google,mobile
62483,12478,2024-02-10,Facebook,desktop
62484,12478,2024-02-10,TikTok,mobile
62485,12478,2024-03-02,TikTok,desktop
62486,12478,2024-03-07,Google,desktop
62487,12479,2024-02-13,Google,mobile
62488,12479,2024-02-18,Facebook,mobile
62489,12479,2024-03-03,Facebook,desktop
62490,12479,2024-03-02,Google,mobile
62491,12479,2024-02-21,Google,desktop
62492,12479,2024-03-02,Facebook,desktop
62493,12479,2024-02-09,TikTok,desktop
62494,12480,2024-02-13,Facebook,mobile
62495,12480,2024-01-30,Google,mobile
62496,12480,2024-02-14,Facebook,desktop
62497,12480,2024-02-01,TikTok,mobile
62498,12480,2024-02-05,Google,desktop
62499,12480,2024-02-12,Facebook,mobile
62500,12480,2024-02-16,TikTok,desktop
62501,12481,2024-01-23,Facebook,desktop
62502,12481,2024-01-05,Facebook,mobile
62503,12481,2024-01-28,Google,desktop
62504,12481,2024-01-16,Google,desktop
62505,12481,2024-01-24,Facebook,desktop
62506,12482,2024-01-18,Google,mobile
62507,12482,2024-01-27,TikTok,mobile
62508,12482,2024-01-20,TikTok,desktop
62509,12482,2024-02-01,TikTok,desktop
62510,12482,2024-01-17,Google,desktop
62511,12483,2024-02-23,Google,mobile
62512,12483,2024-02-28,TikTok,mobile
62513,12483,2024-03-02,Google,mobile
62514,12483,2024-02-15,Google,mobile
62515,12483,2024-02-28,Facebook,mobile
62516,12483,2024-03-03,Facebook,mobile
62517,12483,2024-03-14,Facebook,mobile
62518,12483,2024-02-15,Google,desktop
62519,12484,2024-02-22,Facebook,desktop
62520,12484,2024-02-26,Google,mobile
62521,12484,2024-02-20,Google,mobile
62522,12484,2024-02-28,Facebook,desktop
62523,12484,2024-03-13,Google,desktop
62524,12484,2024-03-16,Google,desktop
62525,12484,2024-03-14,Facebook,mobile
62526,12484,2024-03-03,Facebook,desktop
62527,12485,2024-01-06,Facebook,desktop
62528,12485,2024-01-16,Facebook,desktop
62529,12485,2024-01-17,Google,mobile
62530,12486,2024-03-05,TikTok,desktop
62531,12486,2024-02-23,Facebook,desktop
62532,12486,2024-02-24,TikTok,mobile
62533,12486,2024-02-13,Facebook,mobile
62534,12486,2024-03-09,Google,desktop
62535,12486,2024-02-13,Google,desktop
62536,12487,2024-02-24,Google,mobile
62537,12487,2024-02-23,Facebook,desktop
62538,12487,2024-02-24,Google,desktop
62539,12487,2024-02-05,Google,mobile
62540,12487,2024-02-18,Facebook,desktop
62541,12488,2024-03-01,Google,mobile
62542,12488,2024-02-16,Facebook,mobile
62543,12488,2024-02-13,Google,desktop
62544,12488,2024-02-10,Facebook,mobile
62545,12488,2024-02-28,Facebook,desktop
62546,12488,2024-03-06,Facebook,desktop
62547,12488,2024-02-05,Google,mobile
62548,12488,2024-02-28,TikTok,desktop
62549,12488,2024-02-09,TikTok,mobile
62550,12489,2024-01-11,Facebook,desktop
62551,12489,2024-02-08,Google,desktop
62552,12490,2024-02-13,Facebook,desktop
62553,12490,2024-02-05,TikTok,desktop
62554,12490,2024-02-14,Google,desktop
62555,12490,2024-02-22,Facebook,mobile
62556,12490,2024-02-26,TikTok,mobile
62557,12490,2024-01-27,TikTok,mobile
62558,12490,2024-02-10,TikTok,desktop
62559,12491,2024-02-10,Google,desktop
62560,12491,2024-02-13,Facebook,desktop
62561,12491,2024-02-24,TikTok,mobile
62562,12492,2024-01-05,Facebook,desktop
62563,12492,2024-01-23,Google,desktop
62564,12492,2024-01-16,Google,desktop
62565,12492,2024-01-18,TikTok,desktop
62566,12492,2024-01-16,Facebook,mobile
62567,12492,2024-01-19,Google,mobile
62568,12493,2024-03-26,Facebook,mobile
62569,12493,2024-03-24,Google,desktop
62570,12493,2024-03-07,TikTok,desktop
62571,12493,2024-03-27,TikTok,mobile
62572,12494,2024-01-15,Google,desktop
62573,12494,2024-01-26,Facebook,desktop
62574,12494,2024-01-27,Facebook,desktop
62575,12494,2024-01-08,Facebook,desktop
62576,12494,2024-02-02,Google,desktop
62577,12494,2024-01-28,Facebook,mobile
62578,12495,2024-01-31,Google,desktop
62579,12495,2024-02-12,Facebook,mobile
62580,12495,2024-02-09,Facebook,desktop
62581,12495,2024-01-29,Google,desktop
62582,12496,2024-03-14,Facebook,mobile
62583,12496,2024-02-27,Facebook,desktop
62584,12496,2024-03-06,Google,mobile
62585,12496,2024-03-08,Google,desktop
62586,12496,2024-02-19,Google,desktop
62587,12497,2024-01-15,Google,mobile
62588,12497,2024-01-23,Google,mobile
62589,12497,2024-01-30,Google,desktop
62590,12498,2024-02-06,Google,mobile
62591,12498,2024-02-03,TikTok,mobile
62592,12498,2024-02-05,Google,mobile
62593,12499,2024-03-04,Google,mobile
62594,12499,2024-03-10,Facebook,mobile
62595,12499,2024-03-26,Facebook,mobile
62596,12499,2024-03-01,Facebook,desktop
62597,12499,2024-03-06,Google,mobile
62598,12499,2024-03-23,Google,mobile
62599,12500,2024-02-20,Google,desktop
62600,12500,2024-02-28,Facebook,desktop
62601,12500,2024-02-04,Google,mobile
62602,12500,2024-02-05,Google,desktop
62603,12500,2024-02-27,TikTok,desktop
62604,12500,2024-02-18,Google,desktop
62605,12501,2024-02-28,TikTok,desktop
62606,12501,2024-02-17,Google,mobile
62607,12501,2024-02-15,Facebook,desktop
62608,12501,2024-02-10,Facebook,desktop
62609,12501,2024-02-09,Google,desktop
62610,12502,2024-02-08,Google,mobile
62611,12502,2024-02-09,Facebook,desktop
62612,12502,2024-02-07,Facebook,mobile
62613,12502,2024-02-06,TikTok,mobile
62614,12502,2024-01-30,Facebook,desktop
62615,12502,2024-02-03,Google,mobile
62616,12503,2024-02-26,Facebook,mobile
62617,12503,2024-02-28,TikTok,desktop
62618,12503,2024-02-20,TikTok,mobile
62619,12503,2024-03-04,Google,desktop
62620,12503,2024-03-03,TikTok,desktop
62621,12503,2024-03-12,Facebook,mobile
62622,12503,2024-03-02,Facebook,mobile
62623,12503,2024-02-18,TikTok,desktop
62624,12503,2024-03-10,Google,desktop
62625,12504,2024-01-12,Facebook,desktop
62626,12504,2024-01-07,Google,desktop
62627,12504,2024-01-11,Facebook,desktop
62628,12504,2024-01-21,Facebook,mobile
62629,12504,2024-01-07,Google,desktop
62630,12505,2024-02-03,Facebook,mobile
62631,12505,2024-02-08,Facebook,desktop
62632,12505,2024-02-09,Google,mobile
62633,12505,2024-02-24,Facebook,desktop
62634,12506,2024-01-28,Google,desktop
62635,12506,2024-01-29,Google,mobile
62636,12506,2024-01-09,Google,mobile
62637,12507,2024-02-11,Facebook,desktop
62638,12507,2024-02-11,Google,desktop
62639,12507,2024-02-07,Facebook,desktop
62640,12507,2024-02-22,TikTok,mobile
62641,12507,2024-02-19,Google,mobile
62642,12507,2024-02-27,Facebook,desktop
62643,12507,2024-02-25,Facebook,mobile
62644,12507,2024-02-28,Facebook,mobile
62645,12507,2024-02-15,Facebook,mobile
62646,12508,2024-03-04,Facebook,mobile
62647,12509,2024-02-02,Facebook,desktop
62648,12509,2024-01-16,Facebook,desktop
62649,12509,2024-01-29,Facebook,desktop
62650,12509,2024-01-15,Google,mobile
62651,12509,2024-02-01,Google,desktop
62652,12509,2024-01-10,Facebook,mobile
62653,12509,2024-01-24,Facebook,mobile
62654,12509,2024-01-07,Facebook,desktop
62655,12510,2024-01-28,Google,desktop
62656,12510,2024-02-07,TikTok,mobile
62657,12510,2024-02-08,Facebook,mobile
62658,12511,2024-02-06,Facebook,mobile
62659,12511,2024-02-26,Facebook,desktop
62660,12511,2024-02-22,Google,desktop
62661,12511,2024-02-21,Facebook,mobile
62662,12512,2024-02-03,Google,mobile
62663,12512,2024-02-02,Facebook,desktop
62664,12512,2024-02-20,Facebook,desktop
62665,12512,2024-02-01,Facebook,mobile
62666,12512,2024-01-27,Google,mobile
62667,12513,2024-03-04,Facebook,desktop
62668,12513,2024-02-03,Facebook,desktop
62669,12513,2024-02-13,Google,mobile
62670,12513,2024-02-17,Facebook,desktop
62671,12513,2024-02-16,Facebook,desktop
62672,12513,2024-02-23,Google,desktop
62673,12513,2024-02-08,Facebook,mobile
62674,12513,2024-02-15,Facebook,desktop
62675,12513,2024-02-29,Facebook,mobile
62676,12514,2024-03-04,Google,desktop
62677,12514,2024-03-07,Facebook,mobile
62678,12515,2024-03-18,Google,mobile
62679,12515,2024-02-28,Facebook,mobile
62680,12515,2024-02-25,Google,mobile
62681,12515,2024-02-22,Google,desktop
62682,12515,2024-03-17,Facebook,desktop
62683,12515,2024-03-14,TikTok,mobile
62684,12515,2024-02-26,Google,desktop
62685,12516,2024-03-16,Facebook,mobile
62686,12516,2024-03-03,Google,desktop
62687,12516,2024-03-20,Google,desktop
62688,12516,2024-03-11,Facebook,mobile
62689,12516,2024-03-11,Google,mobile
62690,12517,2024-01-10,Google,mobile
62691,12517,2024-01-15,Google,desktop
62692,12517,2024-01-10,Facebook,mobile
62693,12517,2024-01-07,Google,mobile
62694,12517,2024-01-09,Google,desktop
62695,12517,2024-01-27,Facebook,mobile
62696,12518,2024-02-09,TikTok,mobile
62697,12518,2024-02-12,Google,desktop
62698,12519,2024-02-03,Google,desktop
62699,12519,2024-02-12,TikTok,desktop
62700,12519,2024-01-31,Facebook,desktop
62701,12519,2024-02-12,Facebook,desktop
62702,12519,2024-02-16,Google,mobile
62703,12520,2024-02-07,Facebook,desktop
62704,12520,2024-02-27,Google,desktop
62705,12520,2024-02-27,Google,mobile
62706,12520,2024-03-04,Google,mobile
62707,12520,2024-02-18,Facebook,desktop
62708,12520,2024-02-16,TikTok,desktop
62709,12521,2024-02-17,Google,desktop
62710,12521,2024-02-06,TikTok,desktop
62711,12521,2024-01-23,Google,mobile
62712,12521,2024-02-19,TikTok,mobile
62713,12521,2024-01-30,Google,desktop
62714,12521,2024-02-17,Google,desktop
62715,12521,2024-01-31,Facebook,desktop
62716,12522,2024-02-18,Google,mobile
62717,12522,2024-02-23,Facebook,desktop
62718,12522,2024-02-01,Google,mobile
62719,12522,2024-02-18,Facebook,desktop
62720,12522,2024-02-08,Facebook,desktop
62721,12522,2024-02-07,Facebook,mobile
62722,12523,2024-02-25,Google,mobile
62723,12523,2024-03-12,Facebook,mobile
62724,12523,2024-03-06,Google,mobile
62725,12523,2024-02-22,Facebook,desktop
62726,12523,2024-03-02,TikTok,desktop
62727,12524,2024-03-02,Facebook,mobile
62728,12524,2024-02-26,Facebook,desktop
62729,12524,2024-02-17,Facebook,mobile
62730,12525,2024-02-28,TikTok,desktop
62731,12525,2024-03-23,Google,desktop
62732,12525,2024-03-21,Facebook,mobile
62733,12525,2024-03-15,Google,desktop
62734,12526,2024-01-25,Facebook,mobile
62735,12526,2024-02-19,TikTok,mobile
62736,12526,2024-02-19,Facebook,desktop
62737,12527,2024-02-11,Facebook,desktop
62738,12527,2024-02-04,Google,mobile
62739,12527,2024-01-24,Google,mobile
62740,12527,2024-01-19,Facebook,mobile
62741,12527,2024-02-07,TikTok,mobile
62742,12527,2024-02-17,TikTok,mobile
62743,12527,2024-01-23,TikTok,mobile
62744,12528,2024-02-18,Facebook,mobile
62745,12528,2024-02-15,TikTok,desktop
62746,12528,2024-03-04,Google,mobile
62747,12528,2024-02-17,Google,mobile
62748,12529,2024-01-14,Google,desktop
62749,12529,2024-01-26,TikTok,desktop
62750,12529,2024-02-04,Facebook,desktop
62751,12529,2024-02-02,Google,desktop
62752,12529,2024-01-27,Google,desktop
62753,12529,2024-01-11,Google,mobile
62754,12529,2024-01-29,Facebook,mobile
62755,12529,2024-01-26,TikTok,desktop
62756,12529,2024-01-21,Facebook,desktop
62757,12529,2024-01-24,Facebook,desktop
62758,12530,2024-02-01,Facebook,desktop
62759,12530,2024-01-19,Facebook,desktop
62760,12530,2024-02-01,TikTok,mobile
62761,12530,2024-02-10,Facebook,mobile
62762,12531,2024-02-23,TikTok,desktop
62763,12531,2024-03-16,Facebook,mobile
62764,12531,2024-03-15,Facebook,desktop
62765,12531,2024-03-09,Facebook,mobile
62766,12531,2024-03-09,Google,desktop
62767,12531,2024-03-21,Facebook,desktop
62768,12531,2024-02-28,Google,desktop
62769,12531,2024-02-25,Facebook,desktop
62770,12531,2024-03-10,Facebook,desktop
62771,12531,2024-03-20,Google,mobile
62772,12532,2024-01-31,Facebook,desktop
62773,12532,2024-02-14,Facebook,mobile
62774,12532,2024-01-21,Facebook,mobile
62775,12532,2024-01-21,Google,desktop
62776,12533,2024-03-02,TikTok,desktop
62777,12533,2024-02-27,Facebook,desktop
62778,12533,2024-03-03,Facebook,desktop
62779,12533,2024-03-03,Facebook,desktop
62780,12533,2024-02-28,TikTok,mobile
62781,12534,2024-01-24,Google,mobile
62782,12534,2024-01-17,Facebook,mobile
62783,12534,2024-01-21,TikTok,mobile
62784,12534,2024-02-05,Google,mobile
62785,12535,2024-02-24,TikTok,desktop
62786,12535,2024-03-20,Facebook,desktop
62787,12535,2024-02-24,TikTok,desktop
62788,12535,2024-03-16,Facebook,desktop
62789,12535,2024-03-04,Google,mobile
62790,12536,2024-02-06,Google,mobile
62791,12536,2024-02-28,TikTok,desktop
62792,12536,2024-02-07,TikTok,mobile
62793,12536,2024-02-06,Google,mobile
62794,12536,2024-02-14,TikTok,mobile
62795,12536,2024-02-17,TikTok,desktop
62796,12536,2024-02-16,Facebook,desktop
62797,12537,2024-02-19,Facebook,mobile
62798,12537,2024-03-05,Google,desktop
62799,12537,2024-03-03,TikTok,desktop
62800,12537,2024-02-18,Facebook,desktop
62801,12537,2024-02-17,Google,desktop
62802,12537,2024-03-08,Google,desktop
62803,12538,2024-01-16,TikTok,desktop
62804,12538,2024-02-03,Google,desktop
62805,12538,2024-01-14,Facebook,mobile
62806,12538,2024-02-04,Google,mobile
62807,12539,2024-02-11,Facebook,desktop
62808,12539,2024-01-25,Google,mobile
62809,12539,2024-01-14,Google,mobile
62810,12539,2024-01-23,Facebook,desktop
62811,12539,2024-01-26,Facebook,mobile
62812,12540,2024-02-11,Google,mobile
62813,12540,2024-02-22,Facebook,mobile
62814,12540,2024-02-03,Google,desktop
62815,12540,2024-02-07,Google,desktop
62816,12541,2024-02-17,Facebook,mobile
62817,12541,2024-02-12,Google,desktop
62818,12541,2024-02-10,TikTok,desktop
62819,12541,2024-02-23,Google,desktop
62820,12542,2024-01-23,Facebook,desktop
62821,12542,2024-02-01,Facebook,mobile
62822,12542,2024-01-28,Google,mobile
62823,12542,2024-01-10,Facebook,mobile
62824,12542,2024-02-03,TikTok,desktop
62825,12542,2024-01-19,Google,desktop
62826,12543,2024-03-03,Google,desktop
62827,12543,2024-02-24,Facebook,mobile
62828,12543,2024-02-22,Facebook,desktop
62829,12543,2024-03-04,Google,desktop
62830,12543,2024-02-19,TikTok,mobile
62831,12543,2024-02-27,Google,desktop
62832,12544,2024-01-24,TikTok,desktop
62833,12544,2024-01-27,Google,desktop
62834,12545,2024-01-24,Google,desktop
62835,12545,2024-01-27,Google,mobile
62836,12546,2024-01-07,Google,mobile
62837,12546,2024-01-29,Facebook,desktop
62838,12546,2024-01-06,Facebook,mobile
62839,12546,2024-01-27,Facebook,desktop
62840,12547,2024-01-25,Facebook,desktop
62841,12547,2024-02-03,Facebook,mobile
62842,12548,2024-02-25,TikTok,desktop
62843,12548,2024-02-23,Google,mobile
62844,12549,2024-02-08,TikTok,mobile
62845,12549,2024-02-16,Facebook,mobile
62846,12549,2024-02-23,Google,mobile
62847,12549,2024-02-19,Google,mobile
62848,12550,2024-03-05,TikTok,desktop
62849,12550,2024-03-27,Facebook,mobile
62850,12550,2024-03-27,Google,desktop
62851,12551,2024-02-23,Facebook,mobile
62852,12551,2024-02-13,Google,desktop
62853,12551,2024-02-04,Facebook,mobile
62854,12551,2024-03-01,Google,desktop
62855,12551,2024-03-04,TikTok,mobile
62856,12551,2024-02-25,Facebook,desktop
62857,12551,2024-02-25,TikTok,mobile
62858,12551,2024-02-04,Facebook,desktop
62859,12551,2024-02-15,Facebook,mobile
62860,12552,2024-02-17,TikTok,mobile
62861,12552,2024-02-01,Facebook,mobile
62862,12552,2024-02-11,Facebook,desktop
62863,12552,2024-02-27,Facebook,desktop
62864,12552,2024-02-22,Facebook,mobile
62865,12553,2024-02-01,TikTok,mobile
62866,12553,2024-02-09,TikTok,mobile
62867,12553,2024-02-14,Google,desktop
62868,12553,2024-01-30,TikTok,desktop
62869,12553,2024-02-08,Facebook,mobile
62870,12553,2024-02-13,Facebook,desktop
62871,12553,2024-01-30,TikTok,mobile
62872,12554,2024-02-27,Facebook,desktop
62873,12554,2024-03-06,Facebook,mobile
62874,12554,2024-03-15,TikTok,desktop
62875,12554,2024-03-22,Facebook,desktop
62876,12554,2024-03-20,Facebook,desktop
62877,12554,2024-02-22,Google,mobile
62878,12555,2024-01-10,Facebook,mobile
62879,12555,2024-01-13,TikTok,mobile
62880,12555,2024-01-14,Google,mobile
62881,12555,2024-01-18,TikTok,desktop
62882,12555,2024-02-04,Google,desktop
62883,12556,2024-03-09,Google,mobile
62884,12556,2024-03-04,Google,desktop
62885,12556,2024-02-23,TikTok,desktop
62886,12556,2024-03-10,Google,mobile
62887,12556,2024-02-23,Google,desktop
62888,12556,2024-03-04,Google,mobile
62889,12557,2024-02-15,Google,mobile
62890,12557,2024-02-19,Google,mobile
62891,12557,2024-03-12,TikTok,desktop
62892,12557,2024-03-03,Google,desktop
62893,12557,2024-02-22,Facebook,desktop
62894,12558,2024-02-07,Google,desktop
62895,12558,2024-02-23,Facebook,desktop
62896,12558,2024-02-12,TikTok,mobile
62897,12558,2024-02-12,Facebook,mobile
62898,12559,2024-02-18,Facebook,desktop
62899,12559,2024-01-26,TikTok,mobile
62900,12559,2024-02-17,Google,mobile
62901,12559,2024-02-16,Facebook,mobile
62902,12560,2024-02-08,Google,mobile
62903,12560,2024-02-06,Google,mobile
62904,12560,2024-01-25,TikTok,mobile
62905,12560,2024-02-02,Google,desktop
62906,12561,2024-02-07,Facebook,mobile
62907,12561,2024-02-18,Facebook,desktop
62908,12561,2024-02-26,Facebook,desktop
62909,12561,2024-02-18,Facebook,mobile
62910,12562,2024-02-29,Google,desktop
62911,12562,2024-03-07,Google,desktop
62912,12562,2024-02-14,Google,desktop
62913,12562,2024-02-22,Google,desktop
62914,12562,2024-02-27,Facebook,mobile
62915,12562,2024-02-19,Google,desktop
62916,12562,2024-03-01,Facebook,desktop
62917,12562,2024-03-05,Facebook,mobile
62918,12562,2024-03-04,TikTok,mobile
62919,12562,2024-03-02,Facebook,desktop
62920,12563,2024-02-01,Google,desktop
62921,12563,2024-02-06,Facebook,mobile
62922,12563,2024-01-27,TikTok,mobile
62923,12563,2024-01-25,Google,mobile
62924,12564,2024-01-07,Facebook,desktop
62925,12564,2024-01-05,Google,mobile
62926,12564,2024-01-08,Google,mobile
62927,12565,2024-02-15,TikTok,mobile
62928,12565,2024-02-22,Facebook,mobile
62929,12565,2024-03-07,Facebook,desktop
62930,12565,2024-02-22,TikTok,mobile
62931,12566,2024-02-06,TikTok,mobile
62932,12566,2024-02-09,TikTok,desktop
62933,12566,2024-02-15,Facebook,mobile
62934,12566,2024-02-04,Google,mobile
62935,12566,2024-03-02,Facebook,mobile
62936,12566,2024-02-20,Facebook,mobile
62937,12566,2024-02-27,Facebook,mobile
62938,12567,2024-03-08,Google,desktop
62939,12567,2024-03-09,Facebook,mobile
62940,12567,2024-03-28,Google,mobile
62941,12567,2024-03-04,Google,desktop
62942,12568,2024-02-10,Google,mobile
62943,12568,2024-02-01,TikTok,desktop
62944,12568,2024-02-10,Facebook,mobile
62945,12568,2024-01-17,TikTok,mobile
62946,12568,2024-01-27,Google,mobile
62947,12569,2024-03-08,Google,desktop
62948,12569,2024-03-05,Facebook,mobile
62949,12569,2024-02-20,TikTok,desktop
62950,12569,2024-03-04,Facebook,desktop
62951,12569,2024-02-24,Facebook,desktop
62952,12570,2024-03-29,Facebook,desktop
62953,12570,2024-03-28,Google,desktop
62954,12570,2024-03-08,Google,desktop
62955,12570,2024-03-14,Google,mobile
62956,12571,2024-02-04,Facebook,desktop
62957,12571,2024-01-31,Facebook,mobile
62958,12571,2024-02-11,Google,mobile
62959,12571,2024-02-22,Facebook,mobile
62960,12571,2024-02-21,TikTok,desktop
62961,12571,2024-02-06,Facebook,desktop
62962,12571,2024-01-28,Google,mobile
62963,12571,2024-01-24,Google,desktop
62964,12571,2024-02-02,Facebook,desktop
62965,12572,2024-01-22,Google,desktop
62966,12572,2024-01-20,Facebook,mobile
62967,12572,2024-02-05,TikTok,mobile
62968,12573,2024-02-02,Facebook,desktop
62969,12573,2024-01-27,Google,desktop
62970,12573,2024-01-23,Facebook,desktop
62971,12573,2024-01-12,Facebook,mobile
62972,12574,2024-01-31,Google,desktop
62973,12574,2024-02-05,Google,desktop
62974,12574,2024-02-10,Facebook,mobile
62975,12574,2024-02-11,TikTok,mobile
62976,12574,2024-02-02,Google,desktop
62977,12574,2024-02-29,TikTok,mobile
62978,12574,2024-02-07,Google,mobile
62979,12575,2024-02-22,Google,desktop
62980,12575,2024-03-14,Facebook,desktop
62981,12575,2024-03-01,Google,mobile
62982,12575,2024-03-01,Google,mobile
62983,12575,2024-03-04,Google,mobile
62984,12575,2024-03-11,Facebook,mobile
62985,12576,2024-03-08,Google,desktop
62986,12577,2024-03-07,TikTok,mobile
62987,12577,2024-02-27,TikTok,mobile
62988,12578,2024-02-22,Facebook,mobile
62989,12578,2024-03-05,Facebook,desktop
62990,12578,2024-02-13,TikTok,mobile
62991,12578,2024-02-23,Facebook,desktop
62992,12579,2024-01-25,Facebook,mobile
62993,12580,2024-02-12,Facebook,desktop
62994,12580,2024-02-13,Google,mobile
62995,12580,2024-02-22,Google,mobile
62996,12580,2024-02-21,Google,desktop
62997,12580,2024-02-13,Google,mobile
62998,12580,2024-02-01,TikTok,mobile
62999,12580,2024-02-20,Facebook,desktop
63000,12581,2024-02-10,Facebook,desktop
63001,12581,2024-02-29,TikTok,desktop
63002,12581,2024-02-23,Google,desktop
63003,12582,2024-02-04,TikTok,desktop
63004,12582,2024-02-12,Google,mobile
63005,12582,2024-02-15,Google,desktop
63006,12582,2024-01-28,Facebook,mobile
63007,12582,2024-02-22,Google,desktop
63008,12582,2024-01-27,Google,mobile
63009,12582,2024-01-26,TikTok,desktop
63010,12583,2024-02-01,Facebook,mobile
63011,12583,2024-01-26,Google,desktop
63012,12583,2024-01-17,Google,mobile
63013,12583,2024-01-10,Facebook,mobile
63014,12584,2024-02-20,Facebook,desktop
63015,12584,2024-03-05,Google,desktop
63016,12584,2024-03-02,Google,mobile
63017,12584,2024-03-10,Facebook,desktop
63018,12584,2024-03-17,TikTok,desktop
63019,12584,2024-02-27,Google,desktop
63020,12584,2024-03-16,Facebook,desktop
63021,12584,2024-03-02,TikTok,mobile
63022,12584,2024-02-25,Google,mobile
63023,12585,2024-02-19,Google,desktop
63024,12585,2024-03-12,TikTok,mobile
63025,12585,2024-03-15,Facebook,mobile
63026,12585,2024-02-25,TikTok,desktop
63027,12585,2024-02-26,Google,mobile
63028,12585,2024-03-17,Facebook,desktop
63029,12586,2024-01-24,Google,desktop
63030,12586,2024-02-03,TikTok,mobile
63031,12586,2024-02-05,Facebook,mobile
63032,12586,2024-01-20,TikTok,mobile
63033,12587,2024-01-09,TikTok,desktop
63034,12587,2024-01-28,Facebook,desktop
63035,12587,2024-02-04,Google,mobile
63036,12587,2024-02-04,Facebook,mobile
63037,12588,2024-01-24,Google,mobile
63038,12588,2024-01-20,Google,desktop
63039,12588,2024-02-05,Google,desktop
63040,12588,2024-01-22,Google,mobile
63041,12589,2024-01-29,Google,mobile
63042,12589,2024-01-27,Facebook,desktop
63043,12589,2024-01-06,Google,desktop
63044,12589,2024-01-10,Google,mobile
63045,12589,2024-01-11,Facebook,desktop
63046,12589,2024-01-26,Google,mobile
63047,12589,2024-01-25,Facebook,desktop
63048,12589,2024-01-17,Google,mobile
63049,12589,2024-01-20,Facebook,desktop
63050,12589,2024-01-21,Google,desktop
63051,12589,2024-01-12,Google,desktop
63052,12589,2024-01-10,Google,mobile
63053,12589,2024-01-09,Facebook,mobile
63054,12590,2024-02-10,Google,desktop
63055,12590,2024-02-16,Facebook,desktop
63056,12590,2024-02-18,Google,desktop
63057,12590,2024-02-16,Facebook,desktop
63058,12591,2024-01-23,Facebook,desktop
63059,12591,2024-01-30,Facebook,mobile
63060,12591,2024-01-30,Google,desktop
63061,12591,2024-01-24,Google,desktop
63062,12593,2024-02-15,TikTok,desktop
63063,12593,2024-02-01,Google,desktop
